# BUSCO version is: 5.0.0 
# The lineage dataset is: vertebrata_odb10 (Creation date: 2021-02-19, number of species: 67, number of BUSCOs: 3354)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
146445at7742	Complete	ptg000869l_1	1880385	1911740	-	1002.0	1011	https://www.orthodb.org/v10?query=146445at7742	protein IWS1 homolog isoform X1
146661at7742	Complete	ptg000643l_1	3039331	3080919	-	490.6	300	https://www.orthodb.org/v10?query=146661at7742	amidophosphoribosyltransferase
146754at7742	Complete	ptg000491l_1	832742	845386	-	825.1	457	https://www.orthodb.org/v10?query=146754at7742	cochlin
146782at7742	Complete	ptg001001l_1	1305833	1487892	-	788.6	442	https://www.orthodb.org/v10?query=146782at7742	Eukaryotic elongation factor, selenocysteine-tRNA specific
146804at7742	Complete	ptg000285l_1	890131	909398	-	761.5	387	https://www.orthodb.org/v10?query=146804at7742	probable ATP-dependent RNA helicase DDX52
147171at7742	Complete	ptg001235l_1	1332614	1394164	+	641.3	401	https://www.orthodb.org/v10?query=147171at7742	Solute carrier family 38 member 9
147455at7742	Complete	ptg000091l_1	5044209	5081027	+	995.9	531	https://www.orthodb.org/v10?query=147455at7742	gametogenetin-binding protein 2
147736at7742	Complete	ptg001242l_1	3065764	3094387	-	349.7	335	https://www.orthodb.org/v10?query=147736at7742	complement factor I
148672at7742	Complete	ptg000393l_1	1578475	1629105	+	715.6	474	https://www.orthodb.org/v10?query=148672at7742	Arginyl-tRNA synthetase 2, mitochondrial
148962at7742	Complete	ptg000785l_1	92727	104712	+	866.0	428	https://www.orthodb.org/v10?query=148962at7742	probable aminopeptidase NPEPL1
149083at7742	Complete	ptg000031l_1	5288380	5290990	-	507.5	392	https://www.orthodb.org/v10?query=149083at7742	DALR anticodon-binding domain-containing protein 3
149121at7742	Complete	ptg000770l_1	3983233	3988697	+	808.3	511	https://www.orthodb.org/v10?query=149121at7742	IlvB acetolactate synthase like
149128at7742	Complete	ptg000225l_1	6788080	6821867	+	761.9	368	https://www.orthodb.org/v10?query=149128at7742	Sirtuin 1
149216at7742	Complete	ptg000255l_1	5170324	5241906	+	1087.5	548	https://www.orthodb.org/v10?query=149216at7742	conserved oligomeric Golgi complex subunit 6
149377at7742	Complete	ptg002245l_1	262905	369599	+	757.1	537	https://www.orthodb.org/v10?query=149377at7742	double zinc ribbon and ankyrin repeat-containing protein 1
149552at7742	Duplicated	ptg000553l_1	4655394	4657100	-	816.2	492	https://www.orthodb.org/v10?query=149552at7742	pre-mRNA-splicing factor SLU7
149552at7742	Duplicated	ptg000553l_1	4620134	4621849	-	820.7	486	https://www.orthodb.org/v10?query=149552at7742	pre-mRNA-splicing factor SLU7
149552at7742	Duplicated	ptg000553l_1	4699963	4701678	-	820.8	482	https://www.orthodb.org/v10?query=149552at7742	pre-mRNA-splicing factor SLU7
149552at7742	Duplicated	ptg000553l_1	4714358	4716070	+	823.2	482	https://www.orthodb.org/v10?query=149552at7742	pre-mRNA-splicing factor SLU7
149552at7742	Duplicated	ptg000553l_1	4636978	4638690	-	824.7	487	https://www.orthodb.org/v10?query=149552at7742	pre-mRNA-splicing factor SLU7
149552at7742	Duplicated	ptg000553l_1	4732066	4733778	+	826.2	491	https://www.orthodb.org/v10?query=149552at7742	pre-mRNA-splicing factor SLU7
149552at7742	Duplicated	ptg000553l_1	4682266	4683975	-	834.3	492	https://www.orthodb.org/v10?query=149552at7742	pre-mRNA-splicing factor SLU7
149552at7742	Duplicated	ptg003127l_1	28053	40060	+	895.5	462	https://www.orthodb.org/v10?query=149552at7742	pre-mRNA-splicing factor SLU7
149872at7742	Complete	ptg000397l_1	5027420	5063608	+	572.6	344	https://www.orthodb.org/v10?query=149872at7742	Chromosome 16 open reading frame 70
150068at7742	Complete	ptg000156l_1	1232081	1295181	-	235.7	333	https://www.orthodb.org/v10?query=150068at7742	sushi domain-containing protein 5
150306at7742	Complete	ptg000382l_1	12212575	12272520	-	634.9	417	https://www.orthodb.org/v10?query=150306at7742	putative tRNA pseudouridine synthase Pus10
150433at7742	Complete	ptg000762l_1	2471636	2501278	+	603.6	375	https://www.orthodb.org/v10?query=150433at7742	DNA-directed primase/polymerase protein
150456at7742	Complete	ptg000651l_1	1409454	1416878	+	748.3	462	https://www.orthodb.org/v10?query=150456at7742	protein unc-93 homolog B1
150497at7742	Complete	ptg000634l_1	154507	171583	-	658.3	382	https://www.orthodb.org/v10?query=150497at7742	transcription factor 25
150509at7742	Complete	ptg000393l_1	1518816	1575540	-	824.2	547	https://www.orthodb.org/v10?query=150509at7742	Origin recognition complex subunit 3
150696at7742	Complete	ptg000634l_1	437038	441616	-	689.0	541	https://www.orthodb.org/v10?query=150696at7742	cadherin-15
150697at7742	Complete	ptg000255l_1	4450768	4473282	-	857.7	677	https://www.orthodb.org/v10?query=150697at7742	proline and serine-rich protein 1
151078at7742	Duplicated	ptg000160l_1	1654620	1655810	+	562.3	310	https://www.orthodb.org/v10?query=151078at7742	Mitochondrial poly(A) polymerase
151078at7742	Duplicated	ptg000609l_1	196302	211000	+	628.7	399	https://www.orthodb.org/v10?query=151078at7742	Mitochondrial poly(A) polymerase
151349at7742	Complete	ptg001442l_1	274487	365337	+	794.8	558	https://www.orthodb.org/v10?query=151349at7742	rho GTPase-activating protein 25
151777at7742	Complete	ptg000957l_1	12546	19681	+	686.3	387	https://www.orthodb.org/v10?query=151777at7742	ATPase WRNIP1
151895at7742	Complete	ptg000630l_1	208816	223500	+	929.2	800	https://www.orthodb.org/v10?query=151895at7742	fas-binding factor 1 isoform X1
151923at7742	Complete	ptg000285l_1	1958881	1967153	+	510.7	338	https://www.orthodb.org/v10?query=151923at7742	notchless protein homolog 1
151961at7742	Complete	ptg000410l_1	5662898	5740078	+	567.8	396	https://www.orthodb.org/v10?query=151961at7742	ankyrin repeat and SOCS box protein 3
151964at7742	Complete	ptg000338l_1	2766247	2794417	-	851.3	443	https://www.orthodb.org/v10?query=151964at7742	Integrator complex subunit 14
152020at7742	Complete	ptg001463l_1	814853	876740	+	845.0	463	https://www.orthodb.org/v10?query=152020at7742	kelch-like protein 23
152085at7742	Complete	ptg000553l_1	3265159	3298551	+	433.3	529	https://www.orthodb.org/v10?query=152085at7742	zinc finger CCCH domain-containing protein 3
152476at7742	Fragmented	ptg001825l_1	1237739	1280653	-	665.1	413	https://www.orthodb.org/v10?query=152476at7742	Transmembrane and coiled-coil domains 3
152755at7742	Complete	ptg001234l_1	191588	231004	+	634.4	466	https://www.orthodb.org/v10?query=152755at7742	HEAT repeat-containing protein 3
152820at7742	Complete	ptg000093l_1	471978	533922	-	761.0	426	https://www.orthodb.org/v10?query=152820at7742	serine/threonine-protein kinase Sgk3
152925at7742	Complete	ptg000897l_1	236891	243785	+	853.0	428	https://www.orthodb.org/v10?query=152925at7742	Chaperonin containing TCP1 subunit 5
153051at7742	Complete	ptg000606l_1	9969	71264	-	660.0	467	https://www.orthodb.org/v10?query=153051at7742	transcription factor Sp1
153242at7742	Complete	ptg000093l_1	425555	461075	-	917.2	574	https://www.orthodb.org/v10?query=153242at7742	Minichromosome maintenance domain containing 2
153401at7742	Complete	ptg001417l_1	1448796	1463098	-	516.3	282	https://www.orthodb.org/v10?query=153401at7742	histamine H1 receptor
153465at7742	Complete	ptg000386l_1	2514254	2520513	+	620.4	400	https://www.orthodb.org/v10?query=153465at7742	probable ATP-dependent RNA helicase DDX41
153497at7742	Complete	ptg000444l_1	2203794	2295204	+	1024.6	555	https://www.orthodb.org/v10?query=153497at7742	HBS1-like protein
153711at7742	Complete	ptg000244l_1	4170821	4202823	+	498.1	270	https://www.orthodb.org/v10?query=153711at7742	zinc finger and BTB domain-containing protein 10
153924at7742	Complete	ptg000604l_1	169467	173775	-	875.5	488	https://www.orthodb.org/v10?query=153924at7742	tRNA-dihydrouridine(47) synthase 
154432at7742	Complete	ptg000336l_1	3858193	3859998	+	752.3	1018	https://www.orthodb.org/v10?query=154432at7742	Zinc finger and BTB domain containing 48
154457at7742	Complete	ptg000256l_1	3982882	3984663	+	527.5	397	https://www.orthodb.org/v10?query=154457at7742	major facilitator superfamily domain-containing protein 6-like
154520at7742	Complete	ptg000373l_1	2097999	2150487	+	460.8	306	https://www.orthodb.org/v10?query=154520at7742	HSPB1-associated protein 1
154679at7742	Complete	ptg000770l_1	2662140	2669063	+	670.4	426	https://www.orthodb.org/v10?query=154679at7742	SURP and G-patch domain-containing protein 1
154706at7742	Complete	ptg001006l_1	3143080	3477140	+	749.4	465	https://www.orthodb.org/v10?query=154706at7742	aminopeptidase O
154805at7742	Complete	ptg000394l_1	3081117	3120183	-	658.1	358	https://www.orthodb.org/v10?query=154805at7742	tumor necrosis factor receptor superfamily member EDAR
154851at7742	Complete	ptg000375l_1	1138539	1204120	+	769.9	396	https://www.orthodb.org/v10?query=154851at7742	Lin-9 DREAM MuvB core complex component
155235at7742	Complete	ptg000529l_1	756324	778541	-	608.5	374	https://www.orthodb.org/v10?query=155235at7742	cytosol aminopeptidase
155361at7742	Complete	ptg001397l_1	2412379	2424902	-	750.7	382	https://www.orthodb.org/v10?query=155361at7742	ER degradation-enhancing alpha-mannosidase-like protein 1
155435at7742	Complete	ptg000138l_1	6718463	6745026	+	1084.9	640	https://www.orthodb.org/v10?query=155435at7742	nucleolar complex protein 3 homolog
155482at7742	Complete	ptg000123l_1	4654379	4665449	-	422.4	270	https://www.orthodb.org/v10?query=155482at7742	tRNA-specific adenosine deaminase 1
155526at7742	Complete	ptg001285l_1	2067765	2072723	-	966.2	483	https://www.orthodb.org/v10?query=155526at7742	kelch repeat and BTB domain-containing protein 4
155537at7742	Complete	ptg000197l_1	2989906	2991471	+	900.0	463	https://www.orthodb.org/v10?query=155537at7742	leucine-rich repeat transmembrane neuronal protein 1
155652at7742	Complete	ptg000910l_1	1937627	1957599	+	647.2	543	https://www.orthodb.org/v10?query=155652at7742	protein FAM35A
155749at7742	Complete	ptg000211l_1	189332	204535	-	797.7	444	https://www.orthodb.org/v10?query=155749at7742	UTP15, small subunit processome component
155795at7742	Complete	ptg000035l_1	4637562	4641212	+	970.3	456	https://www.orthodb.org/v10?query=155795at7742	frizzled-4
155845at7742	Complete	ptg000576l_1	374325	398214	+	1048.9	494	https://www.orthodb.org/v10?query=155845at7742	anaphase-promoting complex subunit 7
155999at7742	Complete	ptg001932l_1	771476	787176	-	687.7	390	https://www.orthodb.org/v10?query=155999at7742	Pre-mRNA processing factor 4
156102at7742	Complete	ptg000338l_1	2123319	2130016	-	777.5	490	https://www.orthodb.org/v10?query=156102at7742	ATP-dependent DNA helicase PIF1
156112at7742	Complete	ptg000420l_1	632726	644649	-	1004.4	568	https://www.orthodb.org/v10?query=156112at7742	nucleolar GTP-binding protein 1
156140at7742	Complete	ptg000025l_1	536609	577174	-	697.5	462	https://www.orthodb.org/v10?query=156140at7742	RING finger protein 10
156291at7742	Complete	ptg001544l_1	222759	256790	+	719.4	434	https://www.orthodb.org/v10?query=156291at7742	Chromosome 12 open reading frame 4
156420at7742	Complete	ptg000634l_1	602295	620300	-	711.5	522	https://www.orthodb.org/v10?query=156420at7742	zinc finger protein ZFPM1
156439at7742	Complete	ptg000728l_1	2131647	2176526	-	816.1	415	https://www.orthodb.org/v10?query=156439at7742	lanosterol 14-alpha demethylase
156689at7742	Complete	ptg001201l_1	312966	327281	-	606.5	400	https://www.orthodb.org/v10?query=156689at7742	RNA polymerase II subunit A C-terminal domain phosphatase
156795at7742	Complete	ptg000699l_1	4324034	4333220	+	769.8	499	https://www.orthodb.org/v10?query=156795at7742	sn1-specific diacylglycerol lipase beta
157016at7742	Complete	ptg001334l_1	1159418	1788317	-	959.1	467	https://www.orthodb.org/v10?query=157016at7742	threonylcarbamoyladenosine tRNA methylthiotransferase
157162at7742	Complete	ptg000161l_1	25256	46117	+	946.6	657	https://www.orthodb.org/v10?query=157162at7742	Zinc finger protein 507
157219at7742	Complete	ptg000610l_1	912340	922689	-	841.5	441	https://www.orthodb.org/v10?query=157219at7742	vitamin D 25-hydroxylase
157460at7742	Complete	ptg000245l_1	3942980	4033021	+	788.4	415	https://www.orthodb.org/v10?query=157460at7742	ubiquitin carboxyl-terminal hydrolase 3 isoform X1
157513at7742	Complete	ptg000833l_1	130388	272755	-	925.0	470	https://www.orthodb.org/v10?query=157513at7742	beta-catenin-like protein 1
157863at7742	Complete	ptg000237l_1	3762736	3823880	+	943.8	451	https://www.orthodb.org/v10?query=157863at7742	Aspartyl-tRNA synthetase
158042at7742	Complete	ptg000782l_1	975317	1032938	-	779.9	442	https://www.orthodb.org/v10?query=158042at7742	transmembrane and coiled-coil domain-containing protein 4
158068at7742	Complete	ptg000409l_1	2581050	2662466	-	801.2	605	https://www.orthodb.org/v10?query=158068at7742	ESF1 homolog
158142at7742	Complete	ptg001377l_1	26397	243950	-	793.0	448	https://www.orthodb.org/v10?query=158142at7742	Mitogen-activated protein kinase associated protein 1
158236at7742	Complete	ptg001394l_1	97591	105694	-	983.2	595	https://www.orthodb.org/v10?query=158236at7742	NOC2 like nucleolar associated transcriptional repressor
158445at7742	Complete	ptg000035l_1	1719766	1922825	+	826.0	497	https://www.orthodb.org/v10?query=158445at7742	NADPH oxidase 4 isoform X1
158698at7742	Complete	ptg000563l_1	807627	891847	+	761.4	513	https://www.orthodb.org/v10?query=158698at7742	Intraflagellar transport 74
158801at7742	Complete	ptg001322l_1	2662480	2689419	-	502.9	378	https://www.orthodb.org/v10?query=158801at7742	Zinc finger C3HC-type containing 1
158802at7742	Complete	ptg000137l_1	2713939	2744410	-	955.9	453	https://www.orthodb.org/v10?query=158802at7742	ASH2 like histone lysine methyltransferase complex subunit
158865at7742	Complete	ptg000610l_1	4813487	4827951	-	757.9	420	https://www.orthodb.org/v10?query=158865at7742	tyrosine-protein phosphatase non-receptor type 5
159169at7742	Complete	ptg000977l_1	2168120	2223814	-	604.4	432	https://www.orthodb.org/v10?query=159169at7742	interleukin-1 receptor accessory protein
159334at7742	Complete	ptg000673l_1	5934839	5985842	+	645.4	386	https://www.orthodb.org/v10?query=159334at7742	motile sperm domain-containing protein 2
159349at7742	Complete	ptg001242l_1	1481100	1498886	+	576.4	333	https://www.orthodb.org/v10?query=159349at7742	cytochrome P450 2U1
159463at7742	Complete	ptg000017l_1	3655375	3658059	+	902.3	537	https://www.orthodb.org/v10?query=159463at7742	cationic amino acid transporter 4
159513at7742	Complete	ptg000002l_1	3437631	3440795	-	950.7	794	https://www.orthodb.org/v10?query=159513at7742	gem-associated protein 4
159524at7742	Complete	ptg000976l_1	466661	496198	+	845.5	386	https://www.orthodb.org/v10?query=159524at7742	Mitogen-activated protein kinase-activated protein kinase 5
159771at7742	Complete	ptg000647l_1	900836	913400	-	526.9	358	https://www.orthodb.org/v10?query=159771at7742	threonine synthase-like 2
159802at7742	Duplicated	ptg001464l_1	74232	109004	-	301.1	348	https://www.orthodb.org/v10?query=159802at7742	Ectonucleoside triphosphate diphosphohydrolase 3
159802at7742	Duplicated	ptg000138l_1	4573922	4598990	-	302.6	334	https://www.orthodb.org/v10?query=159802at7742	Ectonucleoside triphosphate diphosphohydrolase 3
159802at7742	Duplicated	ptg001598l_1	392623	394524	+	323.5	337	https://www.orthodb.org/v10?query=159802at7742	Ectonucleoside triphosphate diphosphohydrolase 3
159866at7742	Complete	ptg000385l_1	2145727	2147211	+	706.7	423	https://www.orthodb.org/v10?query=159866at7742	fukutin-related protein
159879at7742	Complete	ptg001006l_1	1867451	1875462	-	835.8	476	https://www.orthodb.org/v10?query=159879at7742	formimidoyltransferase-cyclodeaminase
160035at7742	Complete	ptg002238l_1	119670	122401	-	622.6	383	https://www.orthodb.org/v10?query=160035at7742	tRNA-dihydrouridine(16/17) synthase 
160097at7742	Complete	ptg000138l_1	950303	972877	+	532.3	295	https://www.orthodb.org/v10?query=160097at7742	carboxypeptidase N catalytic chain
160275at7742	Complete	ptg000518l_1	610814	612841	-	383.7	404	https://www.orthodb.org/v10?query=160275at7742	Bardet-Biedl syndrome 12 protein
160371at7742	Complete	ptg000631l_1	2342265	2355348	+	551.8	403	https://www.orthodb.org/v10?query=160371at7742	L-dopachrome tautomerase
160383at7742	Complete	ptg000510l_1	529747	666142	+	801.8	444	https://www.orthodb.org/v10?query=160383at7742	TBC1 domain family member 19
160468at7742	Complete	ptg000203l_1	1858508	1868607	-	1015.8	686	https://www.orthodb.org/v10?query=160468at7742	nucleolar protein 14
160476at7742	Complete	ptg001658l_1	351495	370808	+	663.0	356	https://www.orthodb.org/v10?query=160476at7742	phosphatidylserine synthase 2
160674at7742	Complete	ptg000017l_1	3047575	3079202	-	922.3	497	https://www.orthodb.org/v10?query=160674at7742	cell division control protein 45 homolog
160732at7742	Complete	ptg000796l_1	49522	67894	+	819.7	514	https://www.orthodb.org/v10?query=160732at7742	X-ray repair cross-complementing protein 6
160770at7742	Complete	ptg000553l_1	611043	760927	-	822.2	536	https://www.orthodb.org/v10?query=160770at7742	solute carrier family 12 member 8
160859at7742	Complete	ptg001171l_1	1174954	1237098	-	856.1	419	https://www.orthodb.org/v10?query=160859at7742	signal recognition particle 54 kDa protein
160923at7742	Complete	ptg000634l_1	233037	237720	-	491.2	289	https://www.orthodb.org/v10?query=160923at7742	zinc finger protein 276
160945at7742	Complete	ptg001050l_1	416159	426618	-	398.0	378	https://www.orthodb.org/v10?query=160945at7742	polynucleotide 5'-hydroxyl-kinase NOL9
161007at7742	Complete	ptg001369l_1	796850	840294	-	690.0	372	https://www.orthodb.org/v10?query=161007at7742	Cysteine protease
161077at7742	Complete	ptg001724l_1	283349	311571	+	780.3	390	https://www.orthodb.org/v10?query=161077at7742	putative oxidoreductase GLYR1
